dealership,transfer_center,distance
75034,T3R,1525.0
76047,T3R,2234.0
76327,T3R,2221.0
77046,T3R,1771.0
77250,T3R,2602.0
77533,T3R,2550.0
78430,T3R,2128.0
79538,T3R,1520.0
79903,T3R,1399.0
79937,T3R,2220.0
79942,T3R,1407.0
81023,T3R,1013.0
81057,T3R,1062.0
81126,T3R,1063.0
82054,T3R,847.0
82217,T3R,804.0
82922,T3R,581.0
84340,T3R,685.0
84636,T3R,1423.0
84656,T3R,1471.0
87059,T3R,1184.0
88527,T3R,1407.0
88533,T3R,1407.0
89180,T3R,1039.0
90590,T3R,2383.0
90711,T3R,1220.0
91521,T3R,1194.0
91523,T3R,1194.0
91776,T3R,1198.0
91946,T3R,1283.0
92033,T3R,1258.0
93203,T3R,1129.0
95009,T3R,1033.0
95054,T3R,1026.0
95664,T3R,917.0
97028,T3R,534.0
97403,T3R,642.0
98498,T3R,467.0
99013,T3R,2011.0
99070,T3R,2024.0
B2G,T3R,2375.0
B2R,T3R,2338.0
E3Z,T3R,2090.0
E4E,T3R,2223.0
E5V,T3R,2184.0
G0P,T3R,1947.0
G0Z,T3R,1923.0
G2G,T3R,1937.0
H2V,T3R,1881.0
H9B,T3R,1874.0
J1Z,T3R,1919.0
J8B,T3R,1845.0
J9Y,T3R,1571.0
K1A,T3R,1794.0
L4M,T3R,1655.0
L5C,T3R,1684.0
L6M,T3R,1684.0
L8L,T3R,1686.0
M1J,T3R,1696.0
M1N,T3R,1696.0
M5G,T3R,1692.0
N1R,T3R,1667.0
N2M,T3R,1652.0
N6A,T3R,1635.0
P6C,T3R,1385.0
R4K,T3R,735.0
T3C,T3R,11.0
T3R,T3R,0.0
V0C,T3R,673.0
V3L,T3R,406.0
V3W,T3R,407.0
V7P,T3R,412.0
V8W,T3R,449.0
V8Z,T3R,448.0
V9G,T3R,451.0
01079,V3W,2439.0
04412,V3W,2514.0
06016,V3W,2439.0
07423,V3W,2401.0
08504,V3W,2394.0
08740,V3W,2437.0
10977,V3W,2399.0
11769,V3W,2454.0
13482,V3W,2295.0
14067,V3W,2126.0
14530,V3W,2167.0
15240,V3W,2153.0
15930,V3W,2217.0
16863,V3W,2206.0
16933,V3W,2239.0
17726,V3W,2246.0
17944,V3W,2314.0
18425,V3W,2345.0
19126,V3W,2387.0
21918,V3W,2355.0
22610,V3W,2291.0
23430,V3W,2436.0
23850,V3W,2380.0
24570,V3W,2725.0
24934,V3W,2237.0
25430,V3W,1876.0
26764,V3W,1870.0
30240,V3W,2228.0
31093,V3W,2309.0
31791,V3W,2350.0
33830,V3W,1775.0
33880,V3W,2611.0
35582,V3W,2032.0
36304,V3W,2303.0
36525,V3W,2203.0
37202,V3W,2006.0
37669,V3W,2187.0
37869,V3W,2157.0
37874,V3W,2268.0
37916,V3W,2269.0
39215,V3W,2044.0
41528,V3W,2165.0
41832,V3W,2145.0
41855,V3W,2151.0
43053,V3W,2369.0
43151,V3W,2022.0
43553,V3W,2415.0
43652,V3W,1956.0
45688,V3W,2103.0
46405,V3W,1787.0
47683,V3W,1903.0
50528,V3W,1409.0
52240,V3W,1594.0
53066,V3W,1682.0
53267,V3W,1710.0
55315,V3W,1401.0
55428,V3W,1405.0
56459,V3W,1331.0
56554,V3W,1243.0
56725,V3W,1235.0
57270,V3W,1208.0
57772,V3W,1059.0
57773,V3W,991.0
58566,V3W,1029.0
58620,V3W,925.0
60421,V3W,1755.0
60952,V3W,2442.0
61616,V3W,2355.0
61756,V3W,2375.0
61845,V3W,2385.0
62444,V3W,1804.0
63530,V3W,1613.0
63640,V3W,1788.0
64735,V3W,1615.0
65230,V3W,1628.0
65898,V3W,1687.0
66781,V3W,1622.0
67204,V3W,1491.0
67418,V3W,1399.0
67860,V3W,2051.0
69135,V3W,1184.0
71315,V3W,2011.0
71984,V3W,2717.0
72183,V3W,1851.0
72955,V3W,1712.0
75034,V3W,1733.0
76047,V3W,2318.0
76327,V3W,2317.0
77046,V3W,1965.0
77250,V3W,2799.0
77533,V3W,2761.0
78430,V3W,2214.0
79538,V3W,1686.0
79903,V3W,1470.0
79937,V3W,2324.0
79942,V3W,1480.0
81023,V3W,1171.0
81057,V3W,1251.0
81126,V3W,1203.0
82054,V3W,1061.0
82217,V3W,1030.0
82922,V3W,724.0
84340,V3W,749.0
84636,V3W,1426.0
84656,V3W,1471.0
87059,V3W,1286.0
88527,V3W,1480.0
88533,V3W,1480.0
89180,V3W,977.0
90590,V3W,2488.0
90711,V3W,1086.0
91521,V3W,1059.0
91523,V3W,1059.0
91776,V3W,1068.0
91946,V3W,1172.0
92033,V3W,1146.0
93203,V3W,985.0
95009,V3W,820.0
95054,V3W,813.0
95664,V3W,719.0
97028,V3W,271.0
97403,V3W,353.0
98498,V3W,138.0
99013,V3W,2077.0
99070,V3W,2090.0
B2G,V3W,2780.0
B2R,V3W,2741.0
E3Z,V3W,2494.0
E4E,V3W,2626.0
E5V,V3W,2586.0
G0P,V3W,2348.0
G0Z,V3W,2324.0
G2G,V3W,2339.0
H2V,V3W,2279.0
H9B,V3W,2271.0
J1Z,V3W,2319.0
J8B,V3W,2244.0
J9Y,V3W,1972.0
K1A,V3W,2189.0
L4M,V3W,2042.0
L5C,V3W,2067.0
L6M,V3W,2066.0
L8L,V3W,2068.0
M1J,V3W,2080.0
M1N,V3W,2080.0
M5G,V3W,2076.0
N1R,V3W,2047.0
N2M,V3W,2032.0
N6A,V3W,2012.0
P6C,V3W,1774.0
R4K,V3W,1129.0
T3C,V3W,408.0
T3R,V3W,407.0
V0C,V3W,649.0
V3L,V3W,6.0
V3W,V3W,0.0
V7P,V3W,17.0
V8W,V3W,55.0
V8Z,V3W,51.0
V9G,V3W,45.0
01079,V8Z,2471.0
04412,V8Z,2549.0
06016,V8Z,2470.0
07423,V8Z,2430.0
08504,V8Z,2423.0
08740,V8Z,2465.0
10977,V8Z,2428.0
11769,V8Z,2483.0
13482,V8Z,2325.0
14067,V8Z,2156.0
14530,V8Z,2197.0
15240,V8Z,2179.0
15930,V8Z,2243.0
16863,V8Z,2232.0
16933,V8Z,2268.0
17726,V8Z,2274.0
17944,V8Z,2342.0
18425,V8Z,2374.0
19126,V8Z,2415.0
21918,V8Z,2382.0
22610,V8Z,2316.0
23430,V8Z,2460.0
23850,V8Z,2403.0
24570,V8Z,2719.0
24934,V8Z,2260.0
25430,V8Z,1863.0
26764,V8Z,1858.0
30240,V8Z,2241.0
31093,V8Z,2322.0
31791,V8Z,2362.0
33830,V8Z,1755.0
33880,V8Z,2621.0
35582,V8Z,2044.0
36304,V8Z,2313.0
36525,V8Z,2210.0
37202,V8Z,2021.0
37669,V8Z,2206.0
37869,V8Z,2175.0
37874,V8Z,2250.0
37916,V8Z,2252.0
39215,V8Z,2051.0
41528,V8Z,2186.0
41832,V8Z,2164.0
41855,V8Z,2171.0
43053,V8Z,2355.0
43151,V8Z,2045.0
43553,V8Z,2400.0
43652,V8Z,1981.0
45688,V8Z,2125.0
46405,V8Z,1810.0
47683,V8Z,1920.0
50528,V8Z,1430.0
52240,V8Z,1614.0
53066,V8Z,1707.0
53267,V8Z,1735.0
55315,V8Z,1425.0
55428,V8Z,1431.0
56459,V8Z,1359.0
56554,V8Z,1270.0
56725,V8Z,1266.0
57270,V8Z,1233.0
57772,V8Z,1073.0
57773,V8Z,1005.0
58566,V8Z,1054.0
58620,V8Z,948.0
60421,V8Z,1777.0
60952,V8Z,2420.0
61616,V8Z,2335.0
61756,V8Z,2355.0
61845,V8Z,2365.0
62444,V8Z,1822.0
63530,V8Z,1629.0
63640,V8Z,1803.0
64735,V8Z,1628.0
65230,V8Z,1643.0
65898,V8Z,1697.0
66781,V8Z,1631.0
67204,V8Z,1498.0
67418,V8Z,1408.0
67860,V8Z,2037.0
69135,V8Z,1198.0
71315,V8Z,2013.0
71984,V8Z,2700.0
72183,V8Z,1859.0
72955,V8Z,1718.0
75034,V8Z,1733.0
76047,V8Z,2301.0
76327,V8Z,2301.0
77046,V8Z,1962.0
77250,V8Z,2795.0
77533,V8Z,2760.0
78430,V8Z,2197.0
79538,V8Z,1681.0
79903,V8Z,1454.0
79937,V8Z,2310.0
79942,V8Z,1464.0
81023,V8Z,1168.0
81057,V8Z,1251.0
81126,V8Z,1198.0
82054,V8Z,1066.0
82217,V8Z,1038.0
82922,V8Z,725.0
84340,V8Z,740.0
84636,V8Z,1403.0
84656,V8Z,1447.0
87059,V8Z,1275.0
88527,V8Z,1464.0
88533,V8Z,1464.0
89180,V8Z,949.0
90590,V8Z,2473.0
90711,V8Z,1050.0
91521,V8Z,1023.0
91523,V8Z,1023.0
91776,V8Z,1032.0
91946,V8Z,1138.0
92033,V8Z,1112.0
93203,V8Z,948.0
95009,V8Z,778.0
95054,V8Z,771.0
95664,V8Z,680.0
97028,V8Z,235.0
97403,V8Z,309.0
98498,V8Z,101.0
99013,V8Z,2058.0
99070,V8Z,2071.0
B2G,V8Z,2818.0
B2R,V8Z,2778.0
E3Z,V8Z,2532.0
E4E,V8Z,2663.0
E5V,V8Z,2622.0
G0P,V8Z,2383.0
G0Z,V8Z,2359.0
G2G,V8Z,2376.0
H2V,V8Z,2313.0
H9B,V8Z,2306.0
J1Z,V8Z,2354.0
J8B,V8Z,2278.0
J9Y,V8Z,2007.0
K1A,V8Z,2223.0
L4M,V8Z,2072.0
L5C,V8Z,2097.0
L6M,V8Z,2095.0
L8L,V8Z,2097.0
M1J,V8Z,2110.0
M1N,V8Z,2110.0
M5G,V8Z,2106.0
N1R,V8Z,2076.0
N2M,V8Z,2061.0
N6A,V8Z,2040.0
P6C,V8Z,1806.0
R4K,V8Z,1163.0
T3C,V8Z,449.0
T3R,V8Z,448.0
V0C,V8Z,690.0
V3L,V8Z,55.0
V3W,V8Z,51.0
V7P,V8Z,58.0
V8W,V8Z,5.0
V8Z,V8Z,0.0
V9G,V8Z,38.0
